case_date,case_weekday,case_week_ending,deprivation_lmm,cases,cases_per_100k,cases_mean7,cases_per_100k_mean7
2021-11-17,Wednesday,2021-11-21,Least deprived,10,0.6606,16.1429,1.0663
2021-11-17,Wednesday,2021-11-21,Mid-range deprivation,57,2.8426,44.4286,2.2157
2021-11-17,Wednesday,2021-11-21,Most deprived,128,8.1587,119.7143,7.6306
2021-11-16,Tuesday,2021-11-21,Least deprived,18,1.189,17,1.1229
2021-11-16,Tuesday,2021-11-21,Mid-range deprivation,31,1.546,45.1429,2.2513
2021-11-16,Tuesday,2021-11-21,Most deprived,111,7.0751,121.5714,7.749
2021-11-15,Monday,2021-11-21,Least deprived,22,1.4532,17.1429,1.1324
2021-11-15,Monday,2021-11-21,Mid-range deprivation,29,1.4462,47,2.3439
2021-11-15,Monday,2021-11-21,Most deprived,128,8.1587,118.4286,7.5486
2021-11-14,Sunday,2021-11-14,Least deprived,24,1.5853,14.5714,0.9625
2021-11-14,Sunday,2021-11-14,Mid-range deprivation,51,2.5434,48.2857,2.408
2021-11-14,Sunday,2021-11-14,Most deprived,137,8.7324,111.2857,7.0933
2021-11-13,Saturday,2021-11-14,Least deprived,10,0.6606,13.4286,0.887
2021-11-13,Saturday,2021-11-14,Mid-range deprivation,43,2.1444,47.1429,2.351
2021-11-13,Saturday,2021-11-14,Most deprived,92,5.8641,104.2857,6.6472
2021-11-12,Friday,2021-11-14,Least deprived,13,0.8587,13.5714,0.8965
2021-11-12,Friday,2021-11-14,Mid-range deprivation,42,2.0946,49.2857,2.4579
2021-11-12,Friday,2021-11-14,Most deprived,113,7.2026,104.7143,6.6745
2021-11-11,Thursday,2021-11-14,Least deprived,16,1.0569,12.8571,0.8493
2021-11-11,Thursday,2021-11-14,Mid-range deprivation,58,2.8925,49.5714,2.4722
2021-11-11,Thursday,2021-11-14,Most deprived,129,8.2225,102.8571,6.5561
2021-11-10,Wednesday,2021-11-14,Least deprived,16,1.0569,13.5714,0.8965
2021-11-10,Wednesday,2021-11-14,Mid-range deprivation,62,3.092,49.1429,2.4508
2021-11-10,Wednesday,2021-11-14,Most deprived,141,8.9873,98.7143,6.292
2021-11-09,Tuesday,2021-11-14,Least deprived,19,1.2551,14,0.9248
2021-11-09,Tuesday,2021-11-14,Mid-range deprivation,44,2.1943,48.7143,2.4294
2021-11-09,Tuesday,2021-11-14,Most deprived,89,5.6729,90.7143,5.7821
2021-11-08,Monday,2021-11-14,Least deprived,4,0.2642,13.8571,0.9153
2021-11-08,Monday,2021-11-14,Mid-range deprivation,38,1.8951,46,2.294
2021-11-08,Monday,2021-11-14,Most deprived,78,4.9717,88.4286,5.6364
2021-11-07,Sunday,2021-11-07,Least deprived,16,1.0569,15.8571,1.0475
2021-11-07,Sunday,2021-11-07,Mid-range deprivation,43,2.1444,45,2.2442
2021-11-07,Sunday,2021-11-07,Most deprived,88,5.6091,85.2857,5.4361
2021-11-06,Saturday,2021-11-07,Least deprived,11,0.7266,16.7143,1.1041
2021-11-06,Saturday,2021-11-07,Mid-range deprivation,58,2.8925,45,2.2442
2021-11-06,Saturday,2021-11-07,Most deprived,95,6.0553,85,5.4179
2021-11-05,Friday,2021-11-07,Least deprived,8,0.5284,17.7143,1.1701
2021-11-05,Friday,2021-11-07,Mid-range deprivation,44,2.1943,43.1429,2.1516
2021-11-05,Friday,2021-11-07,Most deprived,100,6.374,85,5.4179
2021-11-04,Thursday,2021-11-07,Least deprived,21,1.3872,17.8571,1.1796
2021-11-04,Thursday,2021-11-07,Mid-range deprivation,55,2.7429,42.1429,2.1017
2021-11-04,Thursday,2021-11-07,Most deprived,100,6.374,80.7143,5.1447
2021-11-03,Wednesday,2021-11-07,Least deprived,19,1.2551,16.8571,1.1135
2021-11-03,Wednesday,2021-11-07,Mid-range deprivation,59,2.9424,39.2857,1.9592
2021-11-03,Wednesday,2021-11-07,Most deprived,85,5.4179,80.4286,5.1265
2021-11-02,Tuesday,2021-11-07,Least deprived,18,1.189,15.4286,1.0191
2021-11-02,Tuesday,2021-11-07,Mid-range deprivation,25,1.2468,35.2857,1.7597
2021-11-02,Tuesday,2021-11-07,Most deprived,73,4.653,77.7143,4.9535
2021-11-01,Monday,2021-11-07,Least deprived,18,1.189,15.2857,1.0097
2021-11-01,Monday,2021-11-07,Mid-range deprivation,31,1.546,35,1.7455
2021-11-01,Monday,2021-11-07,Most deprived,56,3.5694,73.7143,4.6985
2021-10-31,Sunday,2021-10-31,Least deprived,22,1.4532,14.5714,0.9625
2021-10-31,Sunday,2021-10-31,Mid-range deprivation,43,2.1444,33.7143,1.6814
2021-10-31,Sunday,2021-10-31,Most deprived,86,5.4816,71,4.5255
2021-10-30,Saturday,2021-10-31,Least deprived,18,1.189,14.5714,0.9625
2021-10-30,Saturday,2021-10-31,Mid-range deprivation,45,2.2442,31.5714,1.5745
2021-10-30,Saturday,2021-10-31,Most deprived,95,6.0553,66.2857,4.2251
2021-10-29,Friday,2021-10-31,Least deprived,9,0.5945,13.5714,0.8965
2021-10-29,Friday,2021-10-31,Mid-range deprivation,37,1.8452,29.4286,1.4676
2021-10-29,Friday,2021-10-31,Most deprived,70,4.4618,59.5714,3.7971
2021-10-28,Thursday,2021-10-31,Least deprived,14,0.9248,15.1429,1.0003
2021-10-28,Thursday,2021-10-31,Mid-range deprivation,35,1.7455,27.8571,1.3893
2021-10-28,Thursday,2021-10-31,Most deprived,98,6.2465,56.4286,3.5968
2021-10-27,Wednesday,2021-10-31,Least deprived,9,0.5945,15.4286,1.0191
2021-10-27,Wednesday,2021-10-31,Mid-range deprivation,31,1.546,28.4286,1.4177
2021-10-27,Wednesday,2021-10-31,Most deprived,66,4.2068,50.8571,3.2416
2021-10-26,Tuesday,2021-10-31,Least deprived,17,1.1229,16.5714,1.0946
2021-10-26,Tuesday,2021-10-31,Mid-range deprivation,23,1.147,29.2857,1.4605
2021-10-26,Tuesday,2021-10-31,Most deprived,45,2.8683,47.8571,3.0504
2021-10-25,Monday,2021-10-31,Least deprived,13,0.8587,15.7143,1.038
2021-10-25,Monday,2021-10-31,Mid-range deprivation,22,1.0972,29.2857,1.4605
2021-10-25,Monday,2021-10-31,Most deprived,37,2.3584,48.8571,3.1142
2021-10-24,Sunday,2021-10-24,Least deprived,22,1.4532,15.2857,1.0097
2021-10-24,Sunday,2021-10-24,Mid-range deprivation,28,1.3964,29.5714,1.4747
2021-10-24,Sunday,2021-10-24,Most deprived,53,3.3782,49.7143,3.1688
2021-10-23,Saturday,2021-10-24,Least deprived,11,0.7266,13.7143,0.9059
2021-10-23,Saturday,2021-10-24,Mid-range deprivation,30,1.4961,29.7143,1.4819
2021-10-23,Saturday,2021-10-24,Most deprived,48,3.0595,47.5714,3.0322
2021-10-22,Friday,2021-10-24,Least deprived,20,1.3211,13.8571,0.9153
2021-10-22,Friday,2021-10-24,Mid-range deprivation,26,1.2966,27.7143,1.3821
2021-10-22,Friday,2021-10-24,Most deprived,48,3.0595,44.4286,2.8319
2021-10-21,Thursday,2021-10-24,Least deprived,16,1.0569,11.4286,0.7549
2021-10-21,Thursday,2021-10-24,Mid-range deprivation,39,1.945,25.4286,1.2681
2021-10-21,Thursday,2021-10-24,Most deprived,59,3.7607,41.1429,2.6224
2021-10-20,Wednesday,2021-10-24,Least deprived,17,1.1229,10.8571,0.7172
2021-10-20,Wednesday,2021-10-24,Mid-range deprivation,37,1.8452,21.8571,1.09
2021-10-20,Wednesday,2021-10-24,Most deprived,45,2.8683,36.5714,2.3311
2021-10-19,Tuesday,2021-10-24,Least deprived,11,0.7266,10.1429,0.67
2021-10-19,Tuesday,2021-10-24,Mid-range deprivation,23,1.147,20.5714,1.0259
2021-10-19,Tuesday,2021-10-24,Most deprived,52,3.3145,37,2.3584
2021-10-18,Monday,2021-10-24,Least deprived,10,0.6606,9.2857,0.6134
2021-10-18,Monday,2021-10-24,Mid-range deprivation,24,1.1969,20,0.9974
2021-10-18,Monday,2021-10-24,Most deprived,43,2.7408,33.1429,2.1125
2021-10-17,Sunday,2021-10-17,Least deprived,11,0.7266,8.4286,0.5568
2021-10-17,Sunday,2021-10-17,Mid-range deprivation,29,1.4462,18,0.8977
2021-10-17,Sunday,2021-10-17,Most deprived,38,2.4221,30.2857,1.9304
2021-10-16,Saturday,2021-10-17,Least deprived,12,0.7927,7.5714,0.5001
2021-10-16,Saturday,2021-10-17,Mid-range deprivation,16,0.7979,16.4286,0.8193
2021-10-16,Saturday,2021-10-17,Most deprived,26,1.6572,27.8571,1.7756
2021-10-15,Friday,2021-10-17,Least deprived,3,0.1982,6.5714,0.4341
2021-10-15,Friday,2021-10-17,Mid-range deprivation,10,0.4987,15.8571,0.7908
2021-10-15,Friday,2021-10-17,Most deprived,25,1.5935,28.7143,1.8302
2021-10-14,Thursday,2021-10-17,Least deprived,12,0.7927,6.8571,0.453
2021-10-14,Thursday,2021-10-17,Mid-range deprivation,14,0.6982,17,0.8478
2021-10-14,Thursday,2021-10-17,Most deprived,27,1.721,27.4286,1.7483
2021-10-13,Wednesday,2021-10-17,Least deprived,12,0.7927,6.1429,0.4058
2021-10-13,Wednesday,2021-10-17,Mid-range deprivation,28,1.3964,16.5714,0.8264
2021-10-13,Wednesday,2021-10-17,Most deprived,48,3.0595,26.8571,1.7119
2021-10-12,Tuesday,2021-10-17,Least deprived,5,0.3303,5.1429,0.3397
2021-10-12,Tuesday,2021-10-17,Mid-range deprivation,19,0.9475,14,0.6982
2021-10-12,Tuesday,2021-10-17,Most deprived,25,1.5935,22.8571,1.4569
2021-10-11,Monday,2021-10-17,Least deprived,4,0.2642,5.4286,0.3586
2021-10-11,Monday,2021-10-17,Mid-range deprivation,10,0.4987,12.8571,0.6412
2021-10-11,Monday,2021-10-17,Most deprived,23,1.466,22.5714,1.4387
2021-10-10,Sunday,2021-10-10,Least deprived,5,0.3303,5.2857,0.3492
2021-10-10,Sunday,2021-10-10,Mid-range deprivation,18,0.8977,12,0.5984
2021-10-10,Sunday,2021-10-10,Most deprived,21,1.3385,21.8571,1.3932
2021-10-09,Saturday,2021-10-10,Least deprived,5,0.3303,5,0.3303
2021-10-09,Saturday,2021-10-10,Mid-range deprivation,12,0.5984,10.1429,0.5058
2021-10-09,Saturday,2021-10-10,Most deprived,32,2.0397,21.1429,1.3476
2021-10-08,Friday,2021-10-10,Least deprived,5,0.3303,4.8571,0.3208
2021-10-08,Friday,2021-10-10,Mid-range deprivation,18,0.8977,9.4286,0.4702
2021-10-08,Friday,2021-10-10,Most deprived,16,1.0198,19,1.2111
2021-10-07,Thursday,2021-10-10,Least deprived,7,0.4624,4.5714,0.302
2021-10-07,Thursday,2021-10-10,Mid-range deprivation,11,0.5486,7.7143,0.3847
2021-10-07,Thursday,2021-10-10,Most deprived,23,1.466,19.2857,1.2293
2021-10-06,Wednesday,2021-10-10,Least deprived,5,0.3303,3.8571,0.2548
2021-10-06,Wednesday,2021-10-10,Mid-range deprivation,10,0.4987,7,0.3491
2021-10-06,Wednesday,2021-10-10,Most deprived,20,1.2748,17.4286,1.1109
2021-10-05,Tuesday,2021-10-10,Least deprived,7,0.4624,3.1429,0.2076
2021-10-05,Tuesday,2021-10-10,Mid-range deprivation,11,0.5486,6.1429,0.3063
2021-10-05,Tuesday,2021-10-10,Most deprived,23,1.466,17.4286,1.1109
2021-10-04,Monday,2021-10-10,Least deprived,3,0.1982,2.4286,0.1604
2021-10-04,Monday,2021-10-10,Mid-range deprivation,4,0.1995,5.1429,0.2565
2021-10-04,Monday,2021-10-10,Most deprived,18,1.1473,19.7143,1.2566
2021-10-03,Sunday,2021-10-03,Least deprived,3,0.1982,2,0.1321
2021-10-03,Sunday,2021-10-03,Mid-range deprivation,5,0.2494,4.8571,0.2422
2021-10-03,Sunday,2021-10-03,Most deprived,16,1.0198,18.1429,1.1564
2021-10-02,Saturday,2021-10-03,Least deprived,4,0.2642,1.8571,0.1227
2021-10-02,Saturday,2021-10-03,Mid-range deprivation,7,0.3491,4.2857,0.2137
2021-10-02,Saturday,2021-10-03,Most deprived,17,1.0836,17.2857,1.1018
2021-10-01,Friday,2021-10-03,Least deprived,3,0.1982,1.4286,0.0944
2021-10-01,Friday,2021-10-03,Mid-range deprivation,6,0.2992,3.4286,0.171
2021-10-01,Friday,2021-10-03,Most deprived,18,1.1473,17.8571,1.1382
2021-09-30,Thursday,2021-10-03,Least deprived,2,0.1321,1.1429,0.0755
2021-09-30,Thursday,2021-10-03,Mid-range deprivation,6,0.2992,3,0.1496
2021-09-30,Thursday,2021-10-03,Most deprived,10,0.6374,16.2857,1.0381
2021-09-29,Wednesday,2021-10-03,Least deprived,0,0,0.8571,0.0566
2021-09-29,Wednesday,2021-10-03,Mid-range deprivation,4,0.1995,2.2857,0.114
2021-09-29,Wednesday,2021-10-03,Most deprived,20,1.2748,16.4286,1.0472
2021-09-28,Tuesday,2021-10-03,Least deprived,2,0.1321,0.8571,0.0566
2021-09-28,Tuesday,2021-10-03,Mid-range deprivation,4,0.1995,2.2857,0.114
2021-09-28,Tuesday,2021-10-03,Most deprived,39,2.4859,15.1429,0.9652
2021-09-27,Monday,2021-10-03,Least deprived,0,0,0.8571,0.0566
2021-09-27,Monday,2021-10-03,Mid-range deprivation,2,0.0997,1.7143,0.0855
2021-09-27,Monday,2021-10-03,Most deprived,7,0.4462,12.7143,0.8104
2021-09-26,Sunday,2021-09-26,Least deprived,2,0.1321,0.8571,0.0566
2021-09-26,Sunday,2021-09-26,Mid-range deprivation,1,0.0499,1.7143,0.0855
2021-09-26,Sunday,2021-09-26,Most deprived,10,0.6374,13,0.8286
2021-09-25,Saturday,2021-09-26,Least deprived,1,0.0661,0.7143,0.0472
2021-09-25,Saturday,2021-09-26,Mid-range deprivation,1,0.0499,1.8571,0.0926
2021-09-25,Saturday,2021-09-26,Most deprived,21,1.3385,14.7143,0.9379
2021-09-24,Friday,2021-09-26,Least deprived,1,0.0661,0.7143,0.0472
2021-09-24,Friday,2021-09-26,Mid-range deprivation,3,0.1496,2.8571,0.1425
2021-09-24,Friday,2021-09-26,Most deprived,7,0.4462,13.7143,0.8741
2021-09-23,Thursday,2021-09-26,Least deprived,0,0,0.5714,0.0377
2021-09-23,Thursday,2021-09-26,Mid-range deprivation,1,0.0499,3.1429,0.1567
2021-09-23,Thursday,2021-09-26,Most deprived,11,0.7011,14.8571,0.947
2021-09-22,Wednesday,2021-09-26,Least deprived,0,0,0.5714,0.0377
2021-09-22,Wednesday,2021-09-26,Mid-range deprivation,4,0.1995,3.4286,0.171
2021-09-22,Wednesday,2021-09-26,Most deprived,11,0.7011,14.4286,0.9197
2021-09-21,Tuesday,2021-09-26,Least deprived,2,0.1321,0.7143,0.0472
2021-09-21,Tuesday,2021-09-26,Mid-range deprivation,0,0,4,0.1995
2021-09-21,Tuesday,2021-09-26,Most deprived,22,1.4023,13.7143,0.8741
2021-09-20,Monday,2021-09-26,Least deprived,0,0,0.4286,0.0283
2021-09-20,Monday,2021-09-26,Mid-range deprivation,2,0.0997,4.4286,0.2209
2021-09-20,Monday,2021-09-26,Most deprived,9,0.5737,11.7143,0.7467
2021-09-19,Sunday,2021-09-19,Least deprived,1,0.0661,0.4286,0.0283
2021-09-19,Sunday,2021-09-19,Mid-range deprivation,2,0.0997,4.1429,0.2066
2021-09-19,Sunday,2021-09-19,Most deprived,22,1.4023,12.5714,0.8013
2021-09-18,Saturday,2021-09-19,Least deprived,1,0.0661,0.2857,0.0189
2021-09-18,Saturday,2021-09-19,Mid-range deprivation,8,0.399,4.4286,0.2209
2021-09-18,Saturday,2021-09-19,Most deprived,14,0.8924,14.5714,0.9288
2021-09-17,Friday,2021-09-19,Least deprived,0,0,0.1429,0.0094
2021-09-17,Friday,2021-09-19,Mid-range deprivation,5,0.2494,3.7143,0.1852
2021-09-17,Friday,2021-09-19,Most deprived,15,0.9561,14.5714,0.9288
2021-09-16,Thursday,2021-09-19,Least deprived,0,0,0.2857,0.0189
2021-09-16,Thursday,2021-09-19,Mid-range deprivation,3,0.1496,3.4286,0.171
2021-09-16,Thursday,2021-09-19,Most deprived,8,0.5099,15.1429,0.9652
2021-09-15,Wednesday,2021-09-19,Least deprived,1,0.0661,0.5714,0.0377
2021-09-15,Wednesday,2021-09-19,Mid-range deprivation,8,0.399,3.1429,0.1567
2021-09-15,Wednesday,2021-09-19,Most deprived,6,0.3824,15.4286,0.9834
2021-09-14,Tuesday,2021-09-19,Least deprived,0,0,0.7143,0.0472
2021-09-14,Tuesday,2021-09-19,Mid-range deprivation,3,0.1496,2.7143,0.1354
2021-09-14,Tuesday,2021-09-19,Most deprived,8,0.5099,16,1.0198
2021-09-13,Monday,2021-09-19,Least deprived,0,0,0.8571,0.0566
2021-09-13,Monday,2021-09-19,Mid-range deprivation,0,0,2.7143,0.1354
2021-09-13,Monday,2021-09-19,Most deprived,15,0.9561,16.1429,1.0289
2021-09-12,Sunday,2021-09-12,Least deprived,0,0,0.8571,0.0566
2021-09-12,Sunday,2021-09-12,Mid-range deprivation,4,0.1995,2.8571,0.1425
2021-09-12,Sunday,2021-09-12,Most deprived,36,2.2946,17.5714,1.12
2021-09-11,Saturday,2021-09-12,Least deprived,0,0,0.8571,0.0566
2021-09-11,Saturday,2021-09-12,Mid-range deprivation,3,0.1496,3,0.1496
2021-09-11,Saturday,2021-09-12,Most deprived,14,0.8924,14,0.8924
2021-09-10,Friday,2021-09-12,Least deprived,1,0.0661,1.1429,0.0755
2021-09-10,Friday,2021-09-12,Mid-range deprivation,3,0.1496,3.1429,0.1567
2021-09-10,Friday,2021-09-12,Most deprived,19,1.2111,14.7143,0.9379
2021-09-09,Thursday,2021-09-12,Least deprived,2,0.1321,1.1429,0.0755
2021-09-09,Thursday,2021-09-12,Mid-range deprivation,1,0.0499,3.4286,0.171
2021-09-09,Thursday,2021-09-12,Most deprived,10,0.6374,14.5714,0.9288
2021-09-08,Wednesday,2021-09-12,Least deprived,2,0.1321,1.2857,0.0849
2021-09-08,Wednesday,2021-09-12,Mid-range deprivation,5,0.2494,3.8571,0.1924
2021-09-08,Wednesday,2021-09-12,Most deprived,10,0.6374,16.1429,1.0289
2021-09-07,Tuesday,2021-09-12,Least deprived,1,0.0661,1.2857,0.0849
2021-09-07,Tuesday,2021-09-12,Mid-range deprivation,3,0.1496,4.2857,0.2137
2021-09-07,Tuesday,2021-09-12,Most deprived,9,0.5737,19.8571,1.2657
2021-09-06,Monday,2021-09-12,Least deprived,0,0,2,0.1321
2021-09-06,Monday,2021-09-12,Mid-range deprivation,1,0.0499,5.2857,0.2636
2021-09-06,Monday,2021-09-12,Most deprived,25,1.5935,24.4286,1.5571
2021-09-05,Sunday,2021-09-05,Least deprived,0,0,3,0.1982
2021-09-05,Sunday,2021-09-05,Mid-range deprivation,5,0.2494,6.8571,0.342
2021-09-05,Sunday,2021-09-05,Most deprived,11,0.7011,27.1429,1.7301
2021-09-04,Saturday,2021-09-05,Least deprived,2,0.1321,3.4286,0.2265
2021-09-04,Saturday,2021-09-05,Mid-range deprivation,4,0.1995,7.4286,0.3705
2021-09-04,Saturday,2021-09-05,Most deprived,19,1.2111,31.4286,2.0033
2021-09-03,Friday,2021-09-05,Least deprived,1,0.0661,3.2857,0.217
2021-09-03,Friday,2021-09-05,Mid-range deprivation,5,0.2494,11.5714,0.5771
2021-09-03,Friday,2021-09-05,Most deprived,18,1.1473,34.7143,2.2127
2021-09-02,Thursday,2021-09-05,Least deprived,3,0.1982,4.2857,0.2831
2021-09-02,Thursday,2021-09-05,Mid-range deprivation,4,0.1995,12.2857,0.6127
2021-09-02,Thursday,2021-09-05,Most deprived,21,1.3385,40.4286,2.5769
2021-09-01,Wednesday,2021-09-05,Least deprived,2,0.1321,4.2857,0.2831
2021-09-01,Wednesday,2021-09-05,Mid-range deprivation,8,0.399,15,0.7481
2021-09-01,Wednesday,2021-09-05,Most deprived,36,2.2946,44.8571,2.8592
2021-08-31,Tuesday,2021-09-05,Least deprived,6,0.3963,4.5714,0.302
2021-08-31,Tuesday,2021-09-05,Mid-range deprivation,10,0.4987,15,0.7481
2021-08-31,Tuesday,2021-09-05,Most deprived,41,2.6133,47.4286,3.0231
2021-08-30,Monday,2021-09-05,Least deprived,7,0.4624,4.4286,0.2925
2021-08-30,Monday,2021-09-05,Mid-range deprivation,12,0.5984,15.7143,0.7837
2021-08-30,Monday,2021-09-05,Most deprived,44,2.8046,47.4286,3.0231
2021-08-29,Sunday,2021-08-29,Least deprived,3,0.1982,3.8571,0.2548
2021-08-29,Sunday,2021-08-29,Mid-range deprivation,9,0.4488,15.4286,0.7694
2021-08-29,Sunday,2021-08-29,Most deprived,41,2.6133,44.8571,2.8592
2021-08-28,Saturday,2021-08-29,Least deprived,1,0.0661,3.8571,0.2548
2021-08-28,Saturday,2021-08-29,Mid-range deprivation,33,1.6457,16.1429,0.8051
2021-08-28,Saturday,2021-08-29,Most deprived,42,2.6771,42,2.6771
2021-08-27,Friday,2021-08-29,Least deprived,8,0.5284,4.7143,0.3114
2021-08-27,Friday,2021-08-29,Mid-range deprivation,10,0.4987,12.1429,0.6056
2021-08-27,Friday,2021-08-29,Most deprived,58,3.6969,38.5714,2.4585
2021-08-26,Thursday,2021-08-29,Least deprived,3,0.1982,3.8571,0.2548
2021-08-26,Thursday,2021-08-29,Mid-range deprivation,23,1.147,11.2857,0.5628
2021-08-26,Thursday,2021-08-29,Most deprived,52,3.3145,32.4286,2.067
2021-08-25,Wednesday,2021-08-29,Least deprived,4,0.2642,3.5714,0.2359
2021-08-25,Wednesday,2021-08-29,Mid-range deprivation,8,0.399,9.4286,0.4702
2021-08-25,Wednesday,2021-08-29,Most deprived,54,3.442,26.2857,1.6755
2021-08-24,Tuesday,2021-08-29,Least deprived,5,0.3303,3.5714,0.2359
2021-08-24,Tuesday,2021-08-29,Mid-range deprivation,15,0.7481,9.2857,0.4631
2021-08-24,Tuesday,2021-08-29,Most deprived,41,2.6133,18.7143,1.1928
2021-08-23,Monday,2021-08-29,Least deprived,3,0.1982,3.1429,0.2076
2021-08-23,Monday,2021-08-29,Mid-range deprivation,10,0.4987,7.7143,0.3847
2021-08-23,Monday,2021-08-29,Most deprived,26,1.6572,13.2857,0.8468
2021-08-22,Sunday,2021-08-22,Least deprived,3,0.1982,2.7143,0.1793
2021-08-22,Sunday,2021-08-22,Mid-range deprivation,14,0.6982,6.2857,0.3135
2021-08-22,Sunday,2021-08-22,Most deprived,21,1.3385,9.5714,0.6101
2021-08-21,Saturday,2021-08-22,Least deprived,7,0.4624,2.2857,0.151
2021-08-21,Saturday,2021-08-22,Mid-range deprivation,5,0.2494,4.4286,0.2209
2021-08-21,Saturday,2021-08-22,Most deprived,18,1.1473,6.5714,0.4189
2021-08-20,Friday,2021-08-22,Least deprived,2,0.1321,1.2857,0.0849
2021-08-20,Friday,2021-08-22,Mid-range deprivation,4,0.1995,3.7143,0.1852
2021-08-20,Friday,2021-08-22,Most deprived,15,0.9561,4.2857,0.2732
2021-08-19,Thursday,2021-08-22,Least deprived,1,0.0661,1.1429,0.0755
2021-08-19,Thursday,2021-08-22,Mid-range deprivation,10,0.4987,3.1429,0.1567
2021-08-19,Thursday,2021-08-22,Most deprived,9,0.5737,2.2857,0.1457
2021-08-18,Wednesday,2021-08-22,Least deprived,4,0.2642,1,0.0661
2021-08-18,Wednesday,2021-08-22,Mid-range deprivation,7,0.3491,1.7143,0.0855
2021-08-18,Wednesday,2021-08-22,Most deprived,1,0.0637,1,0.0637
2021-08-17,Tuesday,2021-08-22,Least deprived,2,0.1321,0.4286,0.0283
2021-08-17,Tuesday,2021-08-22,Mid-range deprivation,4,0.1995,0.8571,0.0427
2021-08-17,Tuesday,2021-08-22,Most deprived,3,0.1912,1,0.0637
2021-08-16,Monday,2021-08-22,Least deprived,0,0,0.2857,0.0189
2021-08-16,Monday,2021-08-22,Mid-range deprivation,0,0,0.4286,0.0214
2021-08-16,Monday,2021-08-22,Most deprived,0,0,0.5714,0.0364
2021-08-15,Sunday,2021-08-15,Least deprived,0,0,0.2857,0.0189
2021-08-15,Sunday,2021-08-15,Mid-range deprivation,1,0.0499,0.4286,0.0214
2021-08-15,Sunday,2021-08-15,Most deprived,0,0,0.7143,0.0455
2021-08-14,Saturday,2021-08-15,Least deprived,0,0,0.2857,0.0189
2021-08-14,Saturday,2021-08-15,Mid-range deprivation,0,0,0.7143,0.0356
2021-08-14,Saturday,2021-08-15,Most deprived,2,0.1275,0.7143,0.0455
2021-08-13,Friday,2021-08-15,Least deprived,1,0.0661,0.2857,0.0189
2021-08-13,Friday,2021-08-15,Mid-range deprivation,0,0,0.7143,0.0356
2021-08-13,Friday,2021-08-15,Most deprived,1,0.0637,0.4286,0.0273
2021-08-12,Thursday,2021-08-15,Least deprived,0,0,0.1429,0.0094
2021-08-12,Thursday,2021-08-15,Mid-range deprivation,0,0,0.8571,0.0427
2021-08-12,Thursday,2021-08-15,Most deprived,0,0,0.2857,0.0182
2021-08-11,Wednesday,2021-08-15,Least deprived,0,0,0.1429,0.0094
2021-08-11,Wednesday,2021-08-15,Mid-range deprivation,1,0.0499,0.8571,0.0427
2021-08-11,Wednesday,2021-08-15,Most deprived,1,0.0637,0.4286,0.0273
2021-08-10,Tuesday,2021-08-15,Least deprived,1,0.0661,0.1429,0.0094
2021-08-10,Tuesday,2021-08-15,Mid-range deprivation,1,0.0499,0.7143,0.0356
2021-08-10,Tuesday,2021-08-15,Most deprived,0,0,0.2857,0.0182
2021-08-09,Monday,2021-08-15,Least deprived,0,0,0.1429,0.0094
2021-08-09,Monday,2021-08-15,Mid-range deprivation,0,0,0.7143,0.0356
2021-08-09,Monday,2021-08-15,Most deprived,1,0.0637,0.2857,0.0182
2021-08-08,Sunday,2021-08-08,Least deprived,0,0,0.1429,0.0094
2021-08-08,Sunday,2021-08-08,Mid-range deprivation,3,0.1496,0.7143,0.0356
2021-08-08,Sunday,2021-08-08,Most deprived,0,0,0.1429,0.0091
2021-08-07,Saturday,2021-08-08,Least deprived,0,0,0.4286,0.0283
2021-08-07,Saturday,2021-08-08,Mid-range deprivation,0,0,0.2857,0.0142
