Area_Code,European,Māori,Pacific Peoples,Asian,Middle Eastern / Latin American / African,Other Ethnicity,New Zealander(19),Other Ethnicity nec(19),Total stated,Not Elsewhere Included, Total
7021443,90,9,3,21,3,0,0,0,114,0,114
7021444,111,12,6,36,3,0,0,0,156,0,156
7021445,108,15,0,42,15,3,3,3,162,0,162
7021446,192,12,3,39,12,3,0,3,249,0,249
7021447,9,6,12,15,21,0,0,0,60,0,60
7021448,15,6,6,12,3,0,0,0,39,0,39
7021449,102,15,6,24,0,0,0,0,132,0,132
7021450,114,24,30,99,57,3,3,3,297,0,297
7021451,9,9,9,21,3,0,0,0,48,0,48
7021452,117,33,12,66,18,0,0,3,228,0,228
7021453,117,12,9,21,3,0,0,3,141,0,141
7021454,144,18,0,21,6,0,0,0,168,0,168
7021455,132,18,6,27,3,0,0,0,165,0,165
7021456,51,30,9,39,3,6,6,0,129,0,129
7021457,87,15,0,18,6,0,0,0,117,0,117
7021458,156,18,6,30,3,9,6,0,201,0,201
7021459,81,12,0,9,3,0,0,0,96,0,96
7021460,105,9,6,9,6,3,0,0,126,0,126
7021461,81,3,6,3,3,3,3,0,90,0,90
7021462,141,12,3,6,3,0,0,0,150,0,150
7021463,120,3,3,9,0,0,0,0,126,0,126
7021464,141,12,6,15,3,0,0,0,162,0,162
7021465,138,6,0,9,6,0,0,0,150,0,150
7021466,129,12,3,24,6,3,3,0,162,0,162
7021467,117,9,3,12,0,3,3,0,126,0,126
7021468,135,12,6,15,0,0,0,0,156,0,156
7021469,90,6,0,18,0,0,0,0,108,0,108
7021470,84,9,9,15,0,3,3,0,108,0,108
7021471,93,6,0,6,9,6,6,0,114,0,114
7021472,150,24,6,3,6,0,0,0,165,0,165
7021473,126,12,3,24,12,0,0,0,156,0,156
7021474,138,12,3,9,3,6,0,6,156,0,156
7021475,129,9,3,9,0,0,0,0,138,0,138
7021476,117,3,0,12,0,0,0,0,129,0,129
7021477,168,12,3,12,3,6,6,0,183,0,183
7021478,171,15,3,18,3,6,6,0,198,0,198
7021479,111,6,3,15,3,0,0,0,129,0,129
7021480,99,9,6,9,0,3,0,0,111,0,111
7021481,129,15,0,24,3,3,3,0,150,0,150
7021482,96,15,12,12,3,3,3,0,126,0,126
7021483,129,12,3,21,6,3,3,0,147,0,147
7021484,120,9,3,9,27,0,0,0,156,0,156
7021485,87,6,3,3,3,0,0,0,93,0,93
7021486,141,15,9,33,9,3,3,0,186,0,186
7021487,117,18,6,6,3,0,0,0,138,0,138
7021488,117,6,3,33,0,0,0,0,150,0,150
7021489,129,3,0,48,0,0,0,0,165,0,165
7021490,153,12,0,30,0,6,6,0,186,0,186
7021491,159,9,6,18,0,3,3,0,189,0,189
7021492,174,12,3,12,3,0,0,0,186,0,186
7021493,63,3,18,18,0,0,0,0,90,0,90
7021494,75,6,12,30,0,3,0,0,114,0,114
7021495,162,9,3,15,0,3,3,0,180,0,180
7021496,138,15,6,24,9,3,3,0,171,0,171
7021497,141,12,6,12,6,9,9,0,168,0,168
7021498,174,18,9,18,6,0,0,0,189,0,189
7021499,153,3,6,30,0,9,6,3,186,0,186
7021500,63,6,0,15,0,0,0,0,81,0,81
7021501,39,3,0,6,0,0,3,0,51,0,51
7021502,129,9,0,3,0,3,3,0,135,0,135
7021503,120,12,3,12,0,9,9,0,150,0,150
7021504,123,15,3,6,3,0,0,0,129,0,129
7021505,117,6,3,6,0,0,0,0,132,0,132
7021506,180,15,0,15,0,3,3,0,198,0,198
7021507,81,0,3,3,0,0,0,0,87,0,87
7021508,78,0,0,9,0,6,6,0,87,0,87
7021509,165,6,0,9,0,0,0,0,177,0,177
7021510,186,24,0,6,0,3,3,0,195,0,195
7021511,147,21,0,9,3,3,3,0,168,0,168
7021512,204,12,3,12,12,0,0,0,222,0,222
7021513,141,9,6,6,3,3,3,0,150,0,150
7021514,192,9,0,15,0,0,0,0,210,0,210
7021515,195,3,3,9,0,6,3,0,201,0,201
7021516,54,0,3,12,0,6,6,0,66,0,66
7021517,165,6,9,12,0,3,3,0,183,0,183
7021518,54,0,0,3,0,0,0,0,60,0,60
7021519,108,12,3,12,3,0,0,0,123,0,123
7021520,120,15,3,30,0,3,3,0,162,0,162
7021521,39,3,0,12,0,0,0,0,54,0,54
7021522,36,6,3,15,3,0,0,0,54,0,54
7021523,C,C,C,C,C,C,C,C,C,C,3
7021524,123,9,3,3,3,3,3,0,129,0,129
7021525,168,18,0,12,3,3,0,0,183,0,183
7021526,141,12,0,21,0,3,3,0,159,0,159
7021527,162,9,3,12,0,6,3,0,177,0,177
7021528,159,21,3,33,3,3,3,0,192,0,192
7021529,186,18,6,9,0,3,0,0,201,0,201
7021530,129,9,0,9,3,0,0,0,141,0,141
7021531,168,6,3,21,0,0,0,0,186,0,186
7021532,93,0,0,15,0,0,0,0,108,0,108
7021533,183,9,3,9,0,3,0,0,195,0,195
7021534,222,21,0,21,0,3,3,0,249,0,249
7021535,165,3,0,15,3,0,0,0,177,0,177
7021536,183,15,6,15,3,3,3,0,204,0,204
7021537,168,6,3,21,3,0,0,0,192,0,192
7021538,135,6,3,18,3,6,3,3,156,0,156
7021539,150,9,3,21,3,0,3,0,165,0,165
7021540,171,6,0,33,3,3,3,0,210,0,210
7021541,150,18,6,51,3,3,0,3,210,0,210
7021542,99,9,0,33,3,3,3,0,138,0,138
7021543,126,6,3,15,9,3,3,0,159,0,159
7021544,108,18,3,27,3,0,0,0,138,0,138
7021545,126,12,0,9,0,6,6,0,135,0,135
7021546,99,3,0,12,12,3,3,0,117,0,117
7021547,84,9,6,6,3,0,0,0,99,0,99
7021548,147,18,6,57,6,3,3,3,216,0,216
7021549,144,12,3,45,3,0,0,0,195,0,195
7021550,75,6,3,15,9,0,0,0,96,0,96
7021551,60,6,3,12,3,0,0,0,78,0,78
7021552,132,9,6,48,0,0,0,0,180,0,180
7021553,84,9,9,66,6,0,0,0,159,0,159
7021554,117,12,3,51,6,6,0,3,183,0,183
7021555,54,6,18,81,3,3,3,0,150,0,150
7021556,51,6,3,6,0,3,3,0,63,0,63
7021557,15,0,0,0,3,0,C,C,21,0,21
7021558,192,30,9,93,6,3,3,0,300,0,300
7021559,9,C,C,C,C,C,C,C,12,C,12
7021560,69,9,6,15,3,0,0,0,84,0,84
7021561,48,6,0,57,0,3,3,3,114,0,114
7021562,99,6,3,69,9,3,3,3,183,0,183
7021563,315,33,15,78,6,3,0,3,396,0,396
7021564,C,C,C,C,C,C,C,C,C,C,0
7021565,72,3,0,42,0,0,0,0,117,0,117
7021566,48,0,0,21,0,0,0,0,69,0,69
7021567,C,C,C,C,C,C,C,C,C,C,3
7021568,219,24,6,48,3,3,3,0,276,0,276
7021569,132,3,0,27,0,0,0,0,150,0,150
7021570,84,9,3,24,0,3,3,0,111,0,111
7021571,57,6,0,6,3,0,0,0,69,0,69
7021572,9,C,C,C,C,C,C,C,12,C,12
7021573,114,9,6,66,6,6,6,3,192,0,192
7021574,78,6,3,63,0,0,0,0,144,0,144
7021575,132,6,6,27,0,6,6,0,168,0,168
7021576,240,24,9,45,3,3,3,0,291,0,291
7021577,141,24,9,33,15,0,0,0,192,0,192
7021578,204,24,9,81,6,6,6,0,309,0,309
7021579,168,33,6,45,3,3,3,0,231,0,231
7021580,87,15,3,21,6,0,0,0,117,0,117
7021581,150,21,6,30,6,3,3,3,183,0,183
7021582,114,15,3,9,9,6,3,0,135,0,135
7021583,156,12,3,33,0,3,3,0,192,0,192
7021584,99,9,3,6,3,6,6,0,111,0,111
7021585,477,81,12,177,24,3,3,3,696,0,696
7021586,30,0,0,0,0,0,0,0,30,0,30
7021587,204,3,3,9,6,0,0,0,219,0,219
7021588,105,6,0,21,9,0,0,0,138,0,138
7021589,81,9,3,48,3,0,0,0,126,0,126
7021590,177,15,0,27,0,0,0,0,201,0,201
7021591,45,3,0,0,0,0,0,0,45,0,45
7021592,150,15,12,72,0,0,0,0,225,0,225
7021593,102,12,3,36,6,0,0,0,138,0,138
7021594,138,15,12,81,12,0,0,0,228,0,228
7021595,66,6,0,18,9,0,0,0,99,0,99
7021596,78,12,3,9,0,0,0,0,90,0,90
7021597,168,21,6,42,3,0,0,0,222,0,222
7021598,87,15,3,15,0,0,0,0,102,0,102
7021599,96,6,0,12,0,0,0,0,108,0,108
7021600,81,3,3,15,3,0,0,0,102,0,102
7021601,135,15,3,18,3,3,0,3,153,0,153
7021602,45,3,3,54,0,3,3,3,105,0,105
7021603,84,9,3,15,9,3,3,0,108,0,108
7021604,237,27,6,45,9,6,6,0,291,0,291
7021605,57,3,0,12,6,0,0,0,75,0,75
7021606,138,12,6,93,12,3,3,0,246,0,246
7021607,75,12,6,72,12,3,0,3,156,0,156
7021608,81,12,3,30,3,0,0,0,117,0,117
7021609,135,18,3,51,18,3,3,0,198,0,198
7021610,120,6,3,21,3,3,3,0,144,0,144
7021611,93,6,0,21,3,0,0,0,114,0,114
7021612,105,9,3,30,6,3,3,0,138,0,138
7021613,78,9,0,9,6,0,0,0,96,0,96
7021614,69,0,3,15,0,3,3,0,84,0,84
7021615,150,12,3,12,6,3,0,0,168,0,168
7021616,96,9,3,21,3,3,3,0,120,0,120
7021617,117,15,12,33,9,6,0,3,165,0,165
7021618,99,9,3,30,3,0,0,0,129,0,129
7021619,102,12,6,21,9,3,0,3,138,0,138
7021620,177,24,9,78,15,0,0,0,279,0,279
7021621,126,6,6,15,0,0,0,0,141,0,141
7021622,66,9,3,15,0,0,0,0,84,0,84
7021623,135,9,3,48,9,0,0,0,195,0,195
7021624,165,12,9,27,3,3,3,0,198,0,198
7021625,87,3,0,33,6,0,0,0,117,0,117
7021626,156,18,3,33,15,6,3,3,210,0,210
7021627,48,9,0,12,0,0,0,0,63,0,63
7021628,84,12,6,33,6,6,3,3,135,0,135
7021629,96,12,0,15,3,6,3,3,114,0,114
7021630,72,6,0,3,0,0,0,0,75,0,75
7021631,156,24,6,42,3,3,3,0,201,0,201
7021632,93,6,9,12,0,0,0,0,108,0,108
7021633,36,0,0,153,12,3,0,3,201,0,201
7021634,81,15,3,45,0,0,0,0,138,0,138
7021635,96,9,9,24,9,3,3,0,129,0,129
7021636,288,30,6,24,3,3,3,0,321,0,321
7021637,123,18,0,18,3,0,0,0,138,0,138
7021638,147,9,6,36,6,3,3,0,183,0,183
7021639,180,21,6,66,12,3,3,0,261,0,261
7021640,84,12,3,6,3,0,0,0,90,0,90
7021641,129,18,0,18,3,3,0,3,150,0,150
7021642,87,9,12,15,0,3,3,0,111,0,111
7021643,33,3,3,12,3,0,0,0,48,0,48
7021644,78,6,6,36,0,3,3,0,123,0,123
7021645,129,21,3,30,3,0,0,0,162,0,162
7021646,C,C,C,C,C,C,C,C,C,C,0
7021647,120,15,9,27,3,3,3,0,150,0,150
7021648,111,24,9,57,6,3,0,3,186,0,186
7021649,75,15,6,15,3,3,0,0,93,0,93
7021650,C,C,C,C,C,C,C,C,C,C,0
7021651,126,21,9,33,12,0,0,0,174,0,174
7021652,213,21,12,30,3,3,3,0,255,0,255
7021653,102,12,6,21,6,0,0,0,132,0,132
7021654,135,15,9,15,3,3,0,3,162,0,162
7021655,165,15,6,39,3,3,3,3,213,0,213
7021656,123,12,3,15,3,0,0,0,144,0,144
7021657,63,24,6,12,3,3,3,3,99,0,99
7021658,60,9,3,15,6,0,0,0,78,0,78
7021659,159,18,0,24,3,3,3,0,189,0,189
7021660,93,18,21,24,0,0,0,0,135,0,135
7021661,84,6,21,27,0,3,3,0,120,0,120
7021662,66,12,24,27,0,3,3,0,114,0,114
7021663,141,15,3,75,3,3,3,0,216,0,216
7021664,102,15,3,24,0,0,0,0,132,0,132
7021665,138,27,6,51,27,0,3,3,228,0,228
7021666,105,12,6,27,3,0,0,0,135,0,135
7021667,87,9,15,9,9,3,3,0,117,0,117
7021668,75,3,18,24,3,3,0,3,123,0,123
7021669,48,15,24,39,0,0,0,0,99,0,99
7021670,108,18,6,27,18,0,0,0,153,0,153
7021671,60,6,15,15,3,0,0,0,87,0,87
7021672,42,12,0,21,3,0,0,0,72,0,72
7021673,93,39,18,48,30,3,0,3,204,0,204
7021674,90,9,3,21,0,0,0,0,114,0,114
7021675,156,18,3,51,9,3,3,0,219,0,219
7021676,108,12,9,21,0,0,0,0,129,0,129
7021677,78,12,6,24,3,3,3,0,111,0,111
7021678,87,15,3,39,0,0,0,0,132,0,132
7021679,81,6,3,21,3,3,3,3,111,0,111
7021680,123,15,9,6,3,3,3,0,135,0,135
7021681,105,15,6,54,6,3,3,0,168,0,168
7021682,132,12,3,9,3,6,6,0,150,0,150
7021683,120,21,21,33,0,0,0,0,177,0,177
7021684,135,18,3,36,0,3,3,0,180,0,180
7021685,48,15,3,12,18,3,3,0,96,0,96
7021686,201,30,15,57,9,3,3,0,285,0,285
7021687,84,12,15,51,3,3,3,0,135,0,135
7021688,93,6,3,24,0,3,3,0,120,0,120
7021689,141,12,3,45,3,3,3,0,183,0,183
7021690,93,21,15,30,12,0,0,0,156,0,156
7021691,111,24,9,9,6,3,0,3,132,0,132
7021692,51,6,3,39,0,0,0,0,90,0,90
7021693,114,6,9,48,0,0,0,0,165,0,165
7021694,177,15,6,84,12,3,3,0,273,0,273
7021695,99,15,12,45,6,6,6,0,153,0,153
7021696,111,33,9,63,3,6,6,0,180,0,180
7021697,102,12,3,54,3,3,3,0,168,0,168
7021698,102,18,6,42,0,3,0,3,156,0,156
7021699,117,9,3,54,0,3,3,0,171,0,171
7021700,180,12,3,27,3,9,6,3,207,0,207
7021701,87,6,0,15,6,3,0,0,108,0,108
7021702,141,9,3,3,0,3,3,0,144,0,144
7021703,177,12,0,15,0,0,0,0,183,0,183
7021704,114,9,0,3,0,0,0,0,117,0,117
7021705,105,6,0,27,3,3,3,0,135,0,135
7021706,156,9,0,9,3,3,3,0,171,0,171
7021707,153,18,12,30,3,3,3,0,192,0,192
7021708,105,9,0,0,0,0,0,0,105,0,105
7021709,150,6,0,21,0,12,9,0,180,0,180
7021710,99,6,6,9,0,0,0,0,105,0,105
7021711,159,3,0,9,0,0,0,0,168,0,168
7021712,114,9,0,15,0,3,3,0,123,0,123
7021713,129,3,0,21,0,0,0,0,153,0,153
7021714,108,12,0,6,0,0,0,0,111,0,111
7021715,123,9,0,21,0,3,3,0,141,0,141
7021716,108,3,0,6,3,3,3,0,120,0,120
7021717,174,9,3,6,3,3,3,0,186,0,186
7021718,120,9,0,9,3,3,3,0,135,0,135
7021719,111,6,0,3,0,0,0,0,117,0,117
7021720,156,15,3,12,0,3,0,3,177,0,177
7021721,150,3,0,18,9,0,0,0,162,0,162
7021722,126,0,9,21,9,6,6,0,153,0,153
7021723,150,3,3,9,0,3,0,3,168,0,168
7021724,132,18,0,18,3,3,3,0,153,0,153
7021725,147,9,0,21,12,3,3,0,177,0,177
7021726,120,12,0,24,0,0,0,0,141,0,141
7021727,144,12,3,24,3,3,3,0,171,0,171
7021728,156,15,3,24,9,3,3,0,189,0,189
7021729,84,6,0,33,0,3,0,0,120,0,120
7021730,102,18,6,24,3,9,6,3,132,0,132
7021731,45,9,3,18,0,0,0,0,66,0,66
7021732,168,15,3,18,0,3,3,0,183,0,183
7021733,C,C,C,C,C,C,C,C,C,C,0
7021734,123,6,3,39,3,3,3,0,165,0,165
7021735,171,6,0,15,0,3,3,0,189,0,189
7021736,144,12,3,21,3,3,3,0,165,0,165
7021737,144,9,3,18,0,3,0,0,165,0,165
7021738,135,15,0,21,12,0,0,0,168,0,168
7021739,180,9,0,15,6,0,0,3,204,0,204
7021740,117,0,3,9,0,0,0,0,129,0,129
7021741,183,12,6,15,3,0,0,0,198,0,198
7021742,87,12,0,6,3,0,0,0,93,0,93
7021743,111,15,6,24,3,0,0,0,141,0,141
7021744,123,6,0,6,0,0,0,0,126,0,126
7021745,177,21,15,21,12,3,3,0,219,0,219
7021746,123,9,0,24,0,0,0,0,153,0,153
7021747,72,6,3,18,6,0,0,0,96,0,96
7021748,87,21,3,6,3,3,3,0,102,0,102
7021749,105,6,0,6,9,0,0,0,114,0,114
7021750,75,3,0,6,3,0,0,0,78,0,78
7021751,96,12,6,15,3,3,0,0,117,0,117
7021752,93,9,0,15,3,3,3,0,117,0,117
7021753,114,3,6,18,6,6,6,3,144,0,144
7021754,156,9,6,21,9,6,3,0,186,0,186
7021755,174,12,6,12,9,3,3,0,186,0,186
7021756,171,12,3,12,6,0,0,0,189,0,189
7021757,102,18,6,18,3,0,0,0,132,0,132
7021758,147,15,3,21,6,6,3,3,171,0,171
7021759,102,6,3,21,3,0,0,0,123,0,123
7021760,117,3,0,30,6,3,3,0,150,0,150
7021761,138,18,3,30,3,3,3,0,177,0,177
7021762,174,9,0,15,3,3,0,3,195,0,195
7021763,195,15,6,15,6,3,3,0,210,0,210
7021764,132,12,3,15,3,6,6,0,150,0,150
7021765,132,9,3,18,0,3,3,3,153,0,153
7021766,84,18,3,12,0,3,3,0,102,0,102
7021767,93,9,0,6,3,0,0,0,105,0,105
7021768,159,18,12,21,0,0,0,0,183,0,183
7021769,135,27,15,24,3,0,0,0,174,0,174
7021770,141,12,12,6,6,3,3,0,162,0,162
7021771,105,12,15,21,6,0,0,0,141,0,141
7021772,168,18,9,30,15,3,3,0,204,0,204
7021773,138,12,9,30,9,0,0,0,180,0,180
7021774,135,15,0,18,3,3,0,0,159,0,159
7021775,90,12,3,12,6,0,0,0,108,0,108
7021776,147,21,3,18,15,6,3,0,183,0,183
7021777,108,24,15,21,9,3,3,0,150,0,150
7021778,153,24,6,15,0,3,3,0,177,0,177
7021779,120,18,33,21,3,0,0,0,183,0,183
7021780,75,9,6,3,6,3,0,3,87,0,87
7021781,132,6,3,15,3,0,0,0,150,0,150
7021782,99,12,3,9,0,3,3,3,111,0,111
7021783,129,24,9,15,3,3,3,0,159,0,159
7021784,126,9,3,12,0,0,0,0,135,0,135
7021785,108,3,6,12,3,0,0,0,123,0,123
7021786,165,15,9,12,3,3,3,0,183,0,183
7021787,90,15,12,18,0,0,0,0,120,0,120
7021788,198,21,3,9,6,0,0,0,213,0,213
7021789,141,18,12,15,6,6,6,0,177,0,177
7021790,84,9,6,54,3,3,3,0,144,0,144
7021791,111,6,0,18,0,0,0,0,129,0,129
7021792,186,9,0,21,0,3,3,0,210,0,210
7021793,213,9,3,21,3,0,0,0,237,0,237
7021794,69,6,12,21,0,0,0,0,93,0,93
7021795,132,6,0,36,0,0,0,0,168,0,168
7021796,138,9,9,18,0,9,9,0,159,0,159
7021797,87,3,6,24,6,0,0,0,123,0,123
7021798,177,18,3,6,9,3,3,0,195,0,195
7021799,123,0,0,18,0,0,0,0,138,0,138
7021800,117,15,12,54,9,6,6,3,195,0,195
7021801,165,33,6,33,3,0,0,0,207,0,207
7021802,156,18,6,21,6,3,3,0,177,0,177
7021803,114,12,0,18,6,6,3,0,144,0,144
7021804,150,21,12,48,15,3,3,0,231,0,231
7021805,150,12,0,30,6,0,0,0,183,0,183
7021806,111,3,3,33,3,3,3,0,150,0,150
7021807,54,6,3,12,3,3,3,3,75,0,75
7021808,75,3,6,27,3,6,6,0,111,0,111
7021809,207,12,6,30,3,3,0,0,234,0,234
7021810,78,9,6,15,6,3,0,3,105,0,105
7021811,90,18,0,15,6,0,0,0,117,0,117
7021812,C,C,C,C,C,C,C,C,C,C,0
7021813,183,3,0,9,0,3,3,0,198,0,198
7021814,141,6,6,21,6,6,6,0,174,0,174
7021815,93,9,0,0,0,0,0,0,93,0,93
7021816,96,3,0,3,0,0,0,0,99,0,99
7021817,108,3,0,15,6,3,0,0,123,0,123
7021818,87,9,0,12,3,3,3,0,108,0,108
7021819,90,3,3,3,6,3,3,0,99,0,99
7021820,129,3,0,12,3,0,0,0,144,0,144
7021821,168,6,0,21,3,3,3,0,189,0,189
7021822,153,15,3,15,3,3,3,0,171,0,171
7021823,102,3,3,6,3,3,3,0,105,0,105
7021824,102,15,0,3,9,0,0,0,120,0,120
7021825,141,9,0,18,12,0,0,0,162,0,162
7021826,90,12,0,0,0,3,3,0,93,0,93
7021827,102,6,3,6,6,0,0,0,108,0,108
7021828,174,12,3,12,0,3,3,0,189,0,189
7021829,99,12,3,3,0,0,0,0,105,0,105
7021830,153,12,6,9,6,6,3,0,171,0,171
7021831,135,6,3,9,12,0,0,0,156,0,156
7021832,120,12,6,9,3,0,0,0,138,0,138
7021833,150,12,6,27,6,6,3,3,180,0,180
7021834,87,0,0,6,3,0,0,0,93,0,93
7021835,111,18,6,18,6,3,3,0,135,0,135
7021836,111,12,3,6,6,3,3,0,135,0,135
7021837,93,3,6,33,3,0,0,0,138,0,138
7021838,156,15,6,15,6,0,0,0,180,0,180
7021839,156,15,9,21,12,3,3,3,189,0,189
7021840,129,12,0,12,3,3,3,0,153,0,153
7021841,87,12,3,0,0,0,0,0,90,0,90
7021842,186,18,6,24,6,6,6,0,225,0,225
7021843,150,30,15,36,12,3,0,3,207,0,207
7021844,105,3,3,12,0,3,3,0,117,0,117
7021845,C,C,C,C,C,C,C,C,C,C,0
7021846,96,36,15,60,15,0,0,0,192,0,192
7021847,72,6,9,45,15,3,3,0,138,0,138
7021848,60,9,12,36,3,0,0,0,108,0,108
7021849,84,3,9,36,0,0,0,0,129,0,129
7021850,84,21,33,72,15,3,0,0,204,0,204
7021851,78,12,9,36,3,0,0,0,132,0,132
7021852,81,15,9,6,0,0,0,0,90,0,90
7021853,123,12,0,21,3,6,6,3,147,0,147
7021854,54,15,48,18,42,0,0,0,162,0,162
7021855,78,6,15,30,15,0,0,0,126,0,126
7021856,63,12,21,15,12,3,3,0,99,0,99
7021857,12,C,C,C,C,C,C,C,15,C,15
7021858,153,12,6,18,0,3,3,0,177,0,177
7021859,117,15,3,45,9,0,0,0,168,0,168
7021860,150,9,12,27,6,9,9,0,195,0,195
7021861,150,6,18,81,0,0,0,0,234,0,234
7021862,105,3,3,21,3,3,3,0,132,0,132
7021863,69,18,18,60,9,0,0,0,150,0,150
7021864,126,15,3,6,3,0,0,0,138,0,138
7021865,105,0,0,9,0,0,0,0,111,0,111
7021866,138,9,3,12,0,0,0,0,147,0,147
7021867,102,15,0,6,3,0,0,0,114,0,114
7021868,141,9,3,3,3,0,0,0,147,0,147
7021869,99,3,6,9,0,0,0,0,108,0,108
7021870,132,12,0,6,6,0,0,0,138,0,138
7021871,81,9,9,3,0,6,6,0,93,0,93
7021872,117,9,0,18,0,6,6,0,141,0,141
7021873,219,3,3,24,3,6,6,3,243,0,243
7021874,111,9,3,12,0,0,0,0,123,0,123
7021875,63,21,27,30,15,3,3,0,135,0,135
7021876,75,21,30,9,12,3,0,3,126,0,126
7021877,78,3,0,18,33,3,3,3,132,0,132
7021878,57,6,0,9,0,3,3,0,72,0,72
7021879,63,6,21,36,6,3,3,0,126,0,126
7021880,126,15,9,9,0,0,0,0,138,0,138
7021881,57,9,6,42,15,3,3,0,111,0,111
7021882,42,6,12,30,9,3,0,0,96,0,96
7021883,90,12,24,45,15,0,0,0,171,0,171
7021884,114,6,12,12,0,0,0,0,132,0,132
7021885,99,3,0,6,3,0,0,0,102,0,102
7021886,165,12,6,21,6,3,3,0,195,0,195
7021887,99,6,9,9,0,3,0,0,120,0,120
7021888,141,12,9,12,0,3,3,0,156,0,156
7021889,129,6,9,6,0,3,3,0,141,0,141
7021890,168,9,9,21,12,0,0,0,204,0,204
7021891,105,6,12,27,3,6,3,3,147,0,147
7021892,153,18,3,12,3,12,12,0,186,0,186
7021893,90,6,0,30,6,0,0,0,123,0,123
7021894,111,6,3,9,3,0,0,0,123,0,123
7021895,159,15,12,21,3,0,0,0,186,0,186
7021896,27,0,0,0,3,0,0,0,30,0,30
7021897,171,12,6,12,0,0,0,0,186,0,186
7021898,180,21,3,12,3,0,0,0,192,0,192
7021899,159,42,9,30,3,0,0,0,198,0,198
7021900,126,21,15,30,0,0,0,0,165,0,165
7021901,105,12,9,36,12,3,3,0,156,0,156
7021902,87,24,15,60,3,0,0,0,171,0,171
7021903,153,18,24,30,9,0,0,0,210,0,210
7021904,132,24,24,66,9,3,3,0,219,0,219
7021905,126,21,6,21,3,0,0,0,153,0,153
7021906,147,27,12,30,6,3,3,0,198,0,198
7021907,96,6,3,9,0,3,3,0,108,0,108
7021908,111,12,6,24,3,0,0,0,132,0,132
7021909,102,21,6,6,3,3,3,0,126,0,126
7021910,159,6,3,24,6,3,3,0,189,0,189
7021911,150,15,9,24,6,9,9,3,189,0,189
7021912,90,6,0,15,3,3,0,3,108,0,108
7021913,144,6,3,21,0,0,0,0,165,0,165
7021914,114,3,9,24,3,9,9,0,141,0,141
7021915,189,24,3,9,0,0,0,0,198,0,198
7021916,171,18,6,12,0,3,3,0,186,0,186
7021917,129,18,3,6,6,3,0,3,135,0,135
7021918,72,9,6,18,3,6,6,0,99,0,99
7021919,99,15,21,12,0,3,3,0,132,0,132
7021920,135,18,6,21,12,3,0,3,174,0,174
7021921,168,9,6,24,3,6,6,0,201,0,201
7021922,96,6,9,30,0,3,3,0,138,0,138
7021923,126,6,0,57,3,0,0,0,183,0,183
7021924,93,9,6,66,9,3,3,0,171,0,171
7021925,168,21,9,69,12,6,3,3,261,0,261
7021926,123,12,24,66,15,0,0,0,213,0,213
7021927,183,42,24,39,6,3,3,0,258,0,258
7021928,165,15,6,15,6,0,0,0,183,0,183
7021929,108,15,15,24,6,0,0,0,159,0,159
7021930,75,15,18,60,12,3,3,0,162,0,162
7021931,84,6,6,9,6,0,0,0,96,0,96
7021932,147,18,15,33,3,0,0,0,186,0,186
7021933,117,27,15,57,51,3,3,0,243,0,243
7021934,171,18,12,21,3,0,0,0,195,0,195
7021935,111,21,15,15,12,0,0,0,153,0,153
7021936,162,15,9,24,3,3,0,0,195,0,195
7021937,189,24,21,21,3,6,6,0,234,0,234
7021938,51,24,12,15,0,3,3,0,81,0,81
7021939,150,18,21,24,6,6,6,0,195,0,195
7021940,90,9,9,9,6,0,0,0,99,0,99
7021941,162,24,9,27,0,3,3,0,201,0,201
7021942,60,0,3,9,3,0,0,0,66,0,66
7021943,96,15,18,27,0,3,3,0,129,0,129
7021944,213,15,6,30,3,3,3,0,237,0,237
7021945,153,9,12,36,3,3,0,0,189,0,189
7021946,126,24,3,27,3,3,3,0,162,0,162
7021947,120,12,0,24,3,3,3,0,147,0,147
7021948,87,6,0,24,0,0,0,0,114,0,114
7021949,153,12,24,12,0,0,0,0,180,0,180
7021950,126,24,9,12,3,3,3,3,159,0,159
7021951,207,15,6,9,0,3,3,0,225,0,225
7021952,129,18,12,12,6,3,3,0,156,0,156
7021953,165,18,6,9,9,6,3,3,189,0,189
7021954,123,3,6,3,0,3,3,0,129,0,129
7021955,120,3,6,9,3,3,3,0,129,0,129
7021956,144,24,3,9,3,9,9,0,168,0,168
7021957,C,C,C,C,C,C,C,C,C,C,0
7021958,132,3,12,18,3,0,0,0,150,0,150
7021959,81,9,6,33,3,0,0,0,114,0,114
7021960,102,9,9,24,15,6,3,3,156,0,156
7021961,102,12,6,24,3,0,0,0,129,0,129
7021962,183,24,15,27,0,3,3,3,219,0,219
7021963,102,6,6,12,3,0,0,0,126,0,126
7021964,123,9,3,12,0,0,0,0,144,0,144
7021965,129,30,6,9,0,3,3,0,153,0,153
7021966,36,24,48,36,66,6,6,0,186,0,186
7021967,75,9,3,21,3,0,0,0,96,0,96
7021968,141,24,15,21,9,0,0,0,192,0,192
7021969,141,15,6,33,9,3,3,3,189,0,189
7021970,114,18,21,30,15,12,12,0,180,0,180
7021971,84,6,6,24,9,6,3,0,126,0,126
7021972,78,21,18,15,0,0,0,0,117,0,117
7021973,72,15,15,48,6,3,3,0,147,0,147
7021974,36,18,45,21,81,3,0,3,189,0,189
7021975,60,18,15,6,6,3,3,0,99,0,99
7021976,84,21,15,42,3,3,0,0,150,0,150
7021977,111,18,21,42,42,6,6,3,219,0,219
